frame,track_id,x1,y1,x2,y2,keypoints
46,1,230,615,493,825,"[[[273.7984619140625, 677.7570190429688], [275.5145263671875, 673.4049072265625], [269.6356506347656, 678.8695678710938], [285.8878173828125, 676.658203125], [271.2151184082031, 689.4537353515625], [301.50836181640625, 677.931396484375], [284.3420104980469, 721.2061157226562], [329.7838134765625, 652.8988647460938], [304.1872253417969, 754.1444702148438], [327.6839294433594, 632.896240234375], [304.9351501464844, 779.1417846679688], [374.56707763671875, 717.7384033203125], [361.0174865722656, 743.538330078125], [412.4256286621094, 748.7742309570312], [389.0312194824219, 781.6558227539062], [459.2995300292969, 746.30078125], [441.52508544921875, 781.68115234375]]]"
46,3,193,617,508,775,"[[[273.7984619140625, 677.7570190429688], [275.5145263671875, 673.4049072265625], [269.6356506347656, 678.8695678710938], [285.8878173828125, 676.658203125], [271.2151184082031, 689.4537353515625], [301.50836181640625, 677.931396484375], [284.3420104980469, 721.2061157226562], [329.7838134765625, 652.8988647460938], [304.1872253417969, 754.1444702148438], [327.6839294433594, 632.896240234375], [304.9351501464844, 779.1417846679688], [374.56707763671875, 717.7384033203125], [361.0174865722656, 743.538330078125], [412.4256286621094, 748.7742309570312], [389.0312194824219, 781.6558227539062], [459.2995300292969, 746.30078125], [441.52508544921875, 781.68115234375]]]"
47,1,232,615,489,822,"[[[273.5456848144531, 679.9476928710938], [274.87506103515625, 675.6629638671875], [269.54925537109375, 680.0135498046875], [284.40771484375, 678.362548828125], [271.5928955078125, 689.1922607421875], [300.0400695800781, 681.2162475585938], [284.6147155761719, 720.291259765625], [323.899658203125, 666.9088134765625], [301.2362060546875, 759.15185546875], [322.3913879394531, 651.2154541015625], [293.92791748046875, 785.6810913085938], [374.43701171875, 720.4849853515625], [363.6279296875, 744.1685791015625], [416.8652038574219, 749.6251220703125], [401.9442443847656, 775.9718017578125], [455.50103759765625, 751.6797485351562], [452.31756591796875, 777.8680419921875]]]"
47,3,191,616,509,776,"[[[273.5456848144531, 679.9476928710938], [274.87506103515625, 675.6629638671875], [269.54925537109375, 680.0135498046875], [284.40771484375, 678.362548828125], [271.5928955078125, 689.1922607421875], [300.0400695800781, 681.2162475585938], [284.6147155761719, 720.291259765625], [323.899658203125, 666.9088134765625], [301.2362060546875, 759.15185546875], [322.3913879394531, 651.2154541015625], [293.92791748046875, 785.6810913085938], [374.43701171875, 720.4849853515625], [363.6279296875, 744.1685791015625], [416.8652038574219, 749.6251220703125], [401.9442443847656, 775.9718017578125], [455.50103759765625, 751.6797485351562], [452.31756591796875, 777.8680419921875]]]"
48,1,234,614,489,820,"[[[273.0443420410156, 681.0333862304688], [273.8659973144531, 676.869140625], [269.6906433105469, 680.9768676757812], [281.58758544921875, 679.5971069335938], [0.0, 0.0], [296.0841979980469, 683.5858154296875], [284.2973937988281, 722.2703857421875], [323.8626708984375, 670.290283203125], [299.2467956542969, 761.68896484375], [323.7202453613281, 654.128173828125], [288.97113037109375, 789.7802734375], [370.9341125488281, 723.7805786132812], [363.6070861816406, 747.9632568359375], [418.4457092285156, 743.5468139648438], [409.7607727050781, 770.9393310546875], [459.07269287109375, 744.0736083984375], [464.2381896972656, 771.7117919921875]]]"
48,3,189,616,510,777,"[[[273.0443420410156, 681.0333862304688], [273.8659973144531, 676.869140625], [269.6906433105469, 680.9768676757812], [281.58758544921875, 679.5971069335938], [0.0, 0.0], [296.0841979980469, 683.5858154296875], [284.2973937988281, 722.2703857421875], [323.8626708984375, 670.290283203125], [299.2467956542969, 761.68896484375], [323.7202453613281, 654.128173828125], [288.97113037109375, 789.7802734375], [370.9341125488281, 723.7805786132812], [363.6070861816406, 747.9632568359375], [418.4457092285156, 743.5468139648438], [409.7607727050781, 770.9393310546875], [459.07269287109375, 744.0736083984375], [464.2381896972656, 771.7117919921875]]]"
49,1,236,613,491,819,"[[[274.1474304199219, 680.172119140625], [275.0243835449219, 675.9580688476562], [269.8762512207031, 681.1817016601562], [281.90264892578125, 678.6629028320312], [270.7094421386719, 691.532958984375], [295.05755615234375, 680.0517578125], [283.4593811035156, 725.0026245117188], [326.5271911621094, 659.6287231445312], [298.4277038574219, 765.29248046875], [333.4344787597656, 635.2283325195312], [287.8973388671875, 790.0875244140625], [370.47698974609375, 721.21337890625], [362.7693176269531, 748.2857666015625], [414.231201171875, 739.9706420898438], [402.75335693359375, 772.2250366210938], [458.50799560546875, 737.0891723632812], [458.6109313964844, 770.2965087890625]]]"
49,3,186,615,511,777,"[[[274.1474304199219, 680.172119140625], [275.0243835449219, 675.9580688476562], [269.8762512207031, 681.1817016601562], [281.90264892578125, 678.6629028320312], [270.7094421386719, 691.532958984375], [295.05755615234375, 680.0517578125], [283.4593811035156, 725.0026245117188], [326.5271911621094, 659.6287231445312], [298.4277038574219, 765.29248046875], [333.4344787597656, 635.2283325195312], [287.8973388671875, 790.0875244140625], [370.47698974609375, 721.21337890625], [362.7693176269531, 748.2857666015625], [414.231201171875, 739.9706420898438], [402.75335693359375, 772.2250366210938], [458.50799560546875, 737.0891723632812], [458.6109313964844, 770.2965087890625]]]"
50,1,238,610,491,816,"[[[273.7860107421875, 681.05615234375], [274.2674865722656, 677.5950317382812], [270.5668029785156, 680.123779296875], [279.097900390625, 681.7080078125], [0.0, 0.0], [291.0999755859375, 699.5303344726562], [286.2540588378906, 710.745849609375], [299.348388671875, 735.2235107421875], [294.6703186035156, 747.0758056640625], [290.4563293457031, 774.5758056640625], [280.5638122558594, 791.7427978515625], [364.78369140625, 727.7830200195312], [361.5006408691406, 740.7772216796875], [409.71051025390625, 745.5888671875], [403.6922302246094, 762.5662841796875], [462.4005126953125, 742.6746826171875], [461.49407958984375, 761.2822265625]]]"
50,3,184,614,512,778,"[[[273.7860107421875, 681.05615234375], [274.2674865722656, 677.5950317382812], [270.5668029785156, 680.123779296875], [279.097900390625, 681.7080078125], [0.0, 0.0], [291.0999755859375, 699.5303344726562], [286.2540588378906, 710.745849609375], [299.348388671875, 735.2235107421875], [294.6703186035156, 747.0758056640625], [290.4563293457031, 774.5758056640625], [280.5638122558594, 791.7427978515625], [364.78369140625, 727.7830200195312], [361.5006408691406, 740.7772216796875], [409.71051025390625, 745.5888671875], [403.6922302246094, 762.5662841796875], [462.4005126953125, 742.6746826171875], [461.49407958984375, 761.2822265625]]]"
51,1,241,612,489,814,"[[[273.2203369140625, 681.36962890625], [273.17266845703125, 678.7703247070312], [0.0, 0.0], [277.4912109375, 683.8771362304688], [0.0, 0.0], [291.48486328125, 707.2832641601562], [289.43731689453125, 701.1267700195312], [295.6654357910156, 751.5940551757812], [300.040283203125, 724.8124389648438], [277.6683044433594, 792.03955078125], [287.59234619140625, 767.1334228515625], [363.92010498046875, 732.4379272460938], [362.38726806640625, 737.1937866210938], [409.02911376953125, 749.2236938476562], [407.24005126953125, 754.2197265625], [463.8197326660156, 749.8831176757812], [463.9646911621094, 755.61181640625]]]"
51,3,182,614,513,779,"[[[273.2203369140625, 681.36962890625], [273.17266845703125, 678.7703247070312], [0.0, 0.0], [277.4912109375, 683.8771362304688], [0.0, 0.0], [291.48486328125, 707.2832641601562], [289.43731689453125, 701.1267700195312], [295.6654357910156, 751.5940551757812], [300.040283203125, 724.8124389648438], [277.6683044433594, 792.03955078125], [287.59234619140625, 767.1334228515625], [363.92010498046875, 732.4379272460938], [362.38726806640625, 737.1937866210938], [409.02911376953125, 749.2236938476562], [407.24005126953125, 754.2197265625], [463.8197326660156, 749.8831176757812], [463.9646911621094, 755.61181640625]]]"
52,1,246,621,485,814,"[[[273.6583557128906, 680.7332153320312], [273.72198486328125, 677.2061767578125], [270.676513671875, 680.3182983398438], [276.5889892578125, 680.5088500976562], [271.3680725097656, 688.5874633789062], [288.4565734863281, 689.6011962890625], [280.1181335449219, 718.267578125], [309.3240051269531, 697.499267578125], [289.8470764160156, 759.41259765625], [311.55694580078125, 703.3001098632812], [271.4305419921875, 798.91455078125], [363.67083740234375, 726.8001098632812], [359.4949035644531, 747.4124755859375], [416.12200927734375, 745.2483520507812], [411.1233215332031, 767.0621948242188], [464.4066162109375, 745.4450073242188], [472.6370544433594, 767.4727172851562]]]"
52,3,180,613,514,780,"[[[273.6583557128906, 680.7332153320312], [273.72198486328125, 677.2061767578125], [270.676513671875, 680.3182983398438], [276.5889892578125, 680.5088500976562], [271.3680725097656, 688.5874633789062], [288.4565734863281, 689.6011962890625], [280.1181335449219, 718.267578125], [309.3240051269531, 697.499267578125], [289.8470764160156, 759.41259765625], [311.55694580078125, 703.3001098632812], [271.4305419921875, 798.91455078125], [363.67083740234375, 726.8001098632812], [359.4949035644531, 747.4124755859375], [416.12200927734375, 745.2483520507812], [411.1233215332031, 767.0621948242188], [464.4066162109375, 745.4450073242188], [472.6370544433594, 767.4727172851562]]]"
53,1,250,628,481,813,"[[[268.84613037109375, 685.4966430664062], [267.5079040527344, 684.5372314453125], [0.0, 0.0], [271.5608825683594, 690.8043823242188], [0.0, 0.0], [290.26556396484375, 720.6883544921875], [297.0555725097656, 683.0828247070312], [293.84136962890625, 769.862548828125], [328.3456115722656, 665.0028076171875], [265.8899841308594, 794.10546875], [343.0322265625, 653.2172241210938], [362.3862609863281, 741.3619995117188], [364.74810791015625, 731.60205078125], [415.275146484375, 760.4986572265625], [418.061279296875, 744.8936157226562], [471.37109375, 766.1521606445312], [466.5638122558594, 748.3206176757812]]]"
53,3,177,612,514,781,"[[[268.84613037109375, 685.4966430664062], [267.5079040527344, 684.5372314453125], [0.0, 0.0], [271.5608825683594, 690.8043823242188], [0.0, 0.0], [290.26556396484375, 720.6883544921875], [297.0555725097656, 683.0828247070312], [293.84136962890625, 769.862548828125], [328.3456115722656, 665.0028076171875], [265.8899841308594, 794.10546875], [343.0322265625, 653.2172241210938], [362.3862609863281, 741.3619995117188], [364.74810791015625, 731.60205078125], [415.275146484375, 760.4986572265625], [418.061279296875, 744.8936157226562], [471.37109375, 766.1521606445312], [466.5638122558594, 748.3206176757812]]]"
54,1,251,633,477,811,"[[[261.9218444824219, 696.7940673828125], [0.0, 0.0], [0.0, 0.0], [267.0950012207031, 698.3271484375], [0.0, 0.0], [291.0477294921875, 723.4276733398438], [300.9066162109375, 677.2899780273438], [299.2306213378906, 773.845703125], [338.4194030761719, 656.0098876953125], [266.0111389160156, 792.335205078125], [352.7194519042969, 647.395751953125], [362.9683837890625, 746.047607421875], [367.1645812988281, 731.2649536132812], [412.63726806640625, 762.1065063476562], [415.1975402832031, 737.3228759765625], [468.4383544921875, 772.3162841796875], [464.95501708984375, 744.7904052734375]]]"
54,3,175,612,515,782,"[[[261.9218444824219, 696.7940673828125], [0.0, 0.0], [0.0, 0.0], [267.0950012207031, 698.3271484375], [0.0, 0.0], [291.0477294921875, 723.4276733398438], [300.9066162109375, 677.2899780273438], [299.2306213378906, 773.845703125], [338.4194030761719, 656.0098876953125], [266.0111389160156, 792.335205078125], [352.7194519042969, 647.395751953125], [362.9683837890625, 746.047607421875], [367.1645812988281, 731.2649536132812], [412.63726806640625, 762.1065063476562], [415.1975402832031, 737.3228759765625], [468.4383544921875, 772.3162841796875], [464.95501708984375, 744.7904052734375]]]"
55,1,253,640,473,811,"[[[264.3077087402344, 697.3410034179688], [262.78460693359375, 696.5032348632812], [0.0, 0.0], [269.0203857421875, 699.2651977539062], [0.0, 0.0], [290.8974914550781, 724.4912109375], [303.0561828613281, 680.314453125], [297.8924255371094, 773.6419677734375], [342.6814880371094, 660.6635131835938], [265.5794677734375, 792.7828369140625], [354.8108825683594, 652.5487670898438], [362.139404296875, 746.6800537109375], [367.6499938964844, 732.5839233398438], [410.5511169433594, 761.03125], [414.022216796875, 736.7516479492188], [466.8792724609375, 771.0863037109375], [463.9464416503906, 743.1160888671875]]]"
55,3,173,611,516,783,"[[[264.3077087402344, 697.3410034179688], [262.78460693359375, 696.5032348632812], [0.0, 0.0], [269.0203857421875, 699.2651977539062], [0.0, 0.0], [290.8974914550781, 724.4912109375], [303.0561828613281, 680.314453125], [297.8924255371094, 773.6419677734375], [342.6814880371094, 660.6635131835938], [265.5794677734375, 792.7828369140625], [354.8108825683594, 652.5487670898438], [362.139404296875, 746.6800537109375], [367.6499938964844, 732.5839233398438], [410.5511169433594, 761.03125], [414.022216796875, 736.7516479492188], [466.8792724609375, 771.0863037109375], [463.9464416503906, 743.1160888671875]]]"
56,1,254,645,473,811,"[[[266.70867919921875, 696.9231567382812], [0.0, 0.0], [0.0, 0.0], [270.05230712890625, 698.8878173828125], [0.0, 0.0], [290.8633728027344, 725.1947631835938], [301.6622314453125, 680.8594360351562], [297.9366760253906, 775.9555053710938], [342.4547424316406, 661.1213989257812], [263.9812927246094, 796.4952392578125], [359.06915283203125, 654.1889038085938], [360.10211181640625, 746.8082275390625], [364.6148376464844, 732.9902954101562], [409.93634033203125, 759.9010009765625], [414.1883239746094, 737.52685546875], [464.38360595703125, 769.0291137695312], [462.2621154785156, 744.174560546875]]]"
56,3,171,610,517,784,"[[[266.70867919921875, 696.9231567382812], [0.0, 0.0], [0.0, 0.0], [270.05230712890625, 698.8878173828125], [0.0, 0.0], [290.8633728027344, 725.1947631835938], [301.6622314453125, 680.8594360351562], [297.9366760253906, 775.9555053710938], [342.4547424316406, 661.1213989257812], [263.9812927246094, 796.4952392578125], [359.06915283203125, 654.1889038085938], [360.10211181640625, 746.8082275390625], [364.6148376464844, 732.9902954101562], [409.93634033203125, 759.9010009765625], [414.1883239746094, 737.52685546875], [464.38360595703125, 769.0291137695312], [462.2621154785156, 744.174560546875]]]"
57,1,257,651,472,812,"[[[268.2685852050781, 701.1705932617188], [266.84503173828125, 699.822998046875], [0.0, 0.0], [272.4412841796875, 701.1012573242188], [0.0, 0.0], [292.4541320800781, 725.5921020507812], [302.9627990722656, 683.3751831054688], [298.7862548828125, 775.9176025390625], [344.6737060546875, 667.0654296875], [264.2462463378906, 795.3046264648438], [361.20587158203125, 661.1531982421875], [361.10498046875, 743.22265625], [365.4999084472656, 729.9454345703125], [407.1548156738281, 758.274169921875], [411.13885498046875, 736.1040649414062], [462.8262939453125, 768.6812133789062], [459.7664489746094, 743.2595825195312]]]"
57,3,169,610,518,785,"[[[268.2685852050781, 701.1705932617188], [266.84503173828125, 699.822998046875], [0.0, 0.0], [272.4412841796875, 701.1012573242188], [0.0, 0.0], [292.4541320800781, 725.5921020507812], [302.9627990722656, 683.3751831054688], [298.7862548828125, 775.9176025390625], [344.6737060546875, 667.0654296875], [264.2462463378906, 795.3046264648438], [361.20587158203125, 661.1531982421875], [361.10498046875, 743.22265625], [365.4999084472656, 729.9454345703125], [407.1548156738281, 758.274169921875], [411.13885498046875, 736.1040649414062], [462.8262939453125, 768.6812133789062], [459.7664489746094, 743.2595825195312]]]"
58,1,252,656,465,813,"[[[266.688232421875, 706.7357177734375], [265.1529846191406, 705.9082641601562], [0.0, 0.0], [271.2157897949219, 705.011474609375], [0.0, 0.0], [293.7313232421875, 727.0927734375], [306.23065185546875, 679.8652954101562], [300.0439147949219, 780.6095581054688], [349.5098876953125, 667.9583129882812], [265.85791015625, 796.1673583984375], [365.2500305175781, 666.5485229492188], [361.1801452636719, 742.1090698242188], [367.67608642578125, 724.9554443359375], [397.2281494140625, 763.5596313476562], [405.9254150390625, 732.7178344726562], [445.72247314453125, 773.2198486328125], [451.522216796875, 736.712646484375]]]"
58,3,166,609,519,785,"[[[266.688232421875, 706.7357177734375], [265.1529846191406, 705.9082641601562], [0.0, 0.0], [271.2157897949219, 705.011474609375], [0.0, 0.0], [293.7313232421875, 727.0927734375], [306.23065185546875, 679.8652954101562], [300.0439147949219, 780.6095581054688], [349.5098876953125, 667.9583129882812], [265.85791015625, 796.1673583984375], [365.2500305175781, 666.5485229492188], [361.1801452636719, 742.1090698242188], [367.67608642578125, 724.9554443359375], [397.2281494140625, 763.5596313476562], [405.9254150390625, 732.7178344726562], [445.72247314453125, 773.2198486328125], [451.522216796875, 736.712646484375]]]"
59,1,253,657,468,814,"[[[266.0355224609375, 708.515869140625], [265.3979187011719, 706.843505859375], [0.0, 0.0], [272.984375, 704.0217895507812], [0.0, 0.0], [291.39666748046875, 722.59521484375], [305.8446350097656, 684.1087036132812], [301.36724853515625, 771.141845703125], [349.6520080566406, 669.3401489257812], [272.23834228515625, 794.7552490234375], [365.86505126953125, 666.6613159179688], [354.89874267578125, 735.2250366210938], [363.86993408203125, 723.4678344726562], [391.65216064453125, 757.6204833984375], [405.2491455078125, 735.2337646484375], [435.34722900390625, 771.5374755859375], [449.6383056640625, 742.4111328125]]]"
59,3,164,608,520,786,"[[[266.0355224609375, 708.515869140625], [265.3979187011719, 706.843505859375], [0.0, 0.0], [272.984375, 704.0217895507812], [0.0, 0.0], [291.39666748046875, 722.59521484375], [305.8446350097656, 684.1087036132812], [301.36724853515625, 771.141845703125], [349.6520080566406, 669.3401489257812], [272.23834228515625, 794.7552490234375], [365.86505126953125, 666.6613159179688], [354.89874267578125, 735.2250366210938], [363.86993408203125, 723.4678344726562], [391.65216064453125, 757.6204833984375], [405.2491455078125, 735.2337646484375], [435.34722900390625, 771.5374755859375], [449.6383056640625, 742.4111328125]]]"
60,1,250,658,468,816,"[[[266.6888122558594, 705.8207397460938], [265.9746398925781, 703.8201293945312], [0.0, 0.0], [273.6217346191406, 702.2415161132812], [0.0, 0.0], [292.6964416503906, 723.5313110351562], [302.5386657714844, 685.3099365234375], [300.6755065917969, 775.9410400390625], [343.0204772949219, 671.6690063476562], [272.24700927734375, 797.7100830078125], [365.5733337402344, 668.7925415039062], [355.617919921875, 731.7395629882812], [361.16168212890625, 720.3193359375], [393.8706970214844, 757.2678833007812], [404.8174133300781, 735.624267578125], [439.962890625, 768.6094360351562], [446.50091552734375, 739.1198120117188]]]"
60,3,162,608,521,787,"[[[266.6888122558594, 705.8207397460938], [265.9746398925781, 703.8201293945312], [0.0, 0.0], [273.6217346191406, 702.2415161132812], [0.0, 0.0], [292.6964416503906, 723.5313110351562], [302.5386657714844, 685.3099365234375], [300.6755065917969, 775.9410400390625], [343.0204772949219, 671.6690063476562], [272.24700927734375, 797.7100830078125], [365.5733337402344, 668.7925415039062], [355.617919921875, 731.7395629882812], [361.16168212890625, 720.3193359375], [393.8706970214844, 757.2678833007812], [404.8174133300781, 735.624267578125], [439.962890625, 768.6094360351562], [446.50091552734375, 739.1198120117188]]]"
61,1,249,659,472,818,"[[[270.51824951171875, 705.1758422851562], [269.71588134765625, 701.44580078125], [0.0, 0.0], [276.5426330566406, 699.2474975585938], [0.0, 0.0], [294.7149353027344, 720.9593505859375], [293.10028076171875, 699.9869384765625], [297.5513610839844, 781.05517578125], [308.32159423828125, 721.5960083007812], [265.67584228515625, 809.0382690429688], [304.8030090332031, 747.5320434570312], [357.47735595703125, 728.5103759765625], [356.490234375, 724.9335327148438], [399.25567626953125, 753.3554077148438], [402.0077209472656, 743.2301025390625], [454.3822326660156, 758.0579833984375], [449.30474853515625, 742.2197875976562]]]"
61,3,160,607,521,788,"[[[270.51824951171875, 705.1758422851562], [269.71588134765625, 701.44580078125], [0.0, 0.0], [276.5426330566406, 699.2474975585938], [0.0, 0.0], [294.7149353027344, 720.9593505859375], [293.10028076171875, 699.9869384765625], [297.5513610839844, 781.05517578125], [308.32159423828125, 721.5960083007812], [265.67584228515625, 809.0382690429688], [304.8030090332031, 747.5320434570312], [357.47735595703125, 728.5103759765625], [356.490234375, 724.9335327148438], [399.25567626953125, 753.3554077148438], [402.0077209472656, 743.2301025390625], [454.3822326660156, 758.0579833984375], [449.30474853515625, 742.2197875976562]]]"
62,1,253,659,482,820,"[[[270.9296569824219, 703.3033447265625], [270.20123291015625, 700.4910278320312], [0.0, 0.0], [276.7478942871094, 699.3445434570312], [0.0, 0.0], [293.4400634765625, 723.4518432617188], [301.2308654785156, 688.7916870117188], [299.6271667480469, 779.2536010742188], [340.71295166015625, 681.1396484375], [270.9563293457031, 802.8854370117188], [359.23321533203125, 680.7831420898438], [361.344482421875, 734.7030029296875], [364.62933349609375, 726.029052734375], [410.4700927734375, 761.0230712890625], [413.3233642578125, 743.4136352539062], [468.74578857421875, 769.735107421875], [460.24920654296875, 744.5850830078125]]]"
62,3,157,606,522,789,"[[[270.9296569824219, 703.3033447265625], [270.20123291015625, 700.4910278320312], [0.0, 0.0], [276.7478942871094, 699.3445434570312], [0.0, 0.0], [293.4400634765625, 723.4518432617188], [301.2308654785156, 688.7916870117188], [299.6271667480469, 779.2536010742188], [340.71295166015625, 681.1396484375], [270.9563293457031, 802.8854370117188], [359.23321533203125, 680.7831420898438], [361.344482421875, 734.7030029296875], [364.62933349609375, 726.029052734375], [410.4700927734375, 761.0230712890625], [413.3233642578125, 743.4136352539062], [468.74578857421875, 769.735107421875], [460.24920654296875, 744.5850830078125]]]"
63,1,252,659,487,822,"[[[271.30804443359375, 700.269287109375], [270.5481872558594, 696.9757080078125], [0.0, 0.0], [276.6188659667969, 697.0513916015625], [0.0, 0.0], [292.559326171875, 720.8917236328125], [296.71246337890625, 696.484375], [297.9098815917969, 778.3192138671875], [322.9954528808594, 709.3642578125], [266.8929748535156, 806.5390014648438], [323.1212463378906, 730.6318359375], [363.686279296875, 729.4330444335938], [365.4685974121094, 725.58203125], [412.9716491699219, 754.831298828125], [414.37762451171875, 745.4725952148438], [473.83642578125, 760.6119995117188], [465.08843994140625, 746.837158203125]]]"
63,3,155,606,523,790,"[[[271.30804443359375, 700.269287109375], [270.5481872558594, 696.9757080078125], [0.0, 0.0], [276.6188659667969, 697.0513916015625], [0.0, 0.0], [292.559326171875, 720.8917236328125], [296.71246337890625, 696.484375], [297.9098815917969, 778.3192138671875], [322.9954528808594, 709.3642578125], [266.8929748535156, 806.5390014648438], [323.1212463378906, 730.6318359375], [363.686279296875, 729.4330444335938], [365.4685974121094, 725.58203125], [412.9716491699219, 754.831298828125], [414.37762451171875, 745.4725952148438], [473.83642578125, 760.6119995117188], [465.08843994140625, 746.837158203125]]]"
64,1,252,657,492,822,"[[[273.98748779296875, 693.421142578125], [273.5393981933594, 687.4739379882812], [271.5855407714844, 691.0149536132812], [277.9150085449219, 687.0182495117188], [274.5273742675781, 696.0093994140625], [298.1490173339844, 706.5259399414062], [290.88623046875, 723.2838134765625], [302.65692138671875, 750.3572998046875], [291.17901611328125, 771.6680297851562], [283.1389465332031, 785.4820556640625], [269.21734619140625, 801.6609497070312], [375.571044921875, 729.5932006835938], [370.8699645996094, 744.1600341796875], [436.81256103515625, 746.316162109375], [433.3194580078125, 759.9172973632812], [485.6634826660156, 745.0372924804688], [482.9559326171875, 759.2381591796875]]]"
64,3,153,605,524,791,"[[[273.98748779296875, 693.421142578125], [273.5393981933594, 687.4739379882812], [271.5855407714844, 691.0149536132812], [277.9150085449219, 687.0182495117188], [274.5273742675781, 696.0093994140625], [298.1490173339844, 706.5259399414062], [290.88623046875, 723.2838134765625], [302.65692138671875, 750.3572998046875], [291.17901611328125, 771.6680297851562], [283.1389465332031, 785.4820556640625], [269.21734619140625, 801.6609497070312], [375.571044921875, 729.5932006835938], [370.8699645996094, 744.1600341796875], [436.81256103515625, 746.316162109375], [433.3194580078125, 759.9172973632812], [485.6634826660156, 745.0372924804688], [482.9559326171875, 759.2381591796875]]]"
65,1,253,657,496,821,"[[[271.94720458984375, 692.7969970703125], [271.11474609375, 686.734375], [270.06219482421875, 691.7155151367188], [275.03057861328125, 684.669921875], [273.84613037109375, 698.068603515625], [298.1932067871094, 693.5436401367188], [289.313720703125, 728.4784545898438], [327.1471862792969, 703.9244995117188], [290.45166015625, 776.1129150390625], [336.97369384765625, 719.8499145507812], [272.3594970703125, 802.8049926757812], [374.6209716796875, 725.30322265625], [370.6355285644531, 746.8077392578125], [434.3258972167969, 742.0255737304688], [429.3837890625, 763.14404296875], [483.45587158203125, 741.0132446289062], [481.6793212890625, 761.772705078125]]]"
65,3,151,604,525,792,"[[[271.94720458984375, 692.7969970703125], [271.11474609375, 686.734375], [270.06219482421875, 691.7155151367188], [275.03057861328125, 684.669921875], [273.84613037109375, 698.068603515625], [298.1932067871094, 693.5436401367188], [289.313720703125, 728.4784545898438], [327.1471862792969, 703.9244995117188], [290.45166015625, 776.1129150390625], [336.97369384765625, 719.8499145507812], [272.3594970703125, 802.8049926757812], [374.6209716796875, 725.30322265625], [370.6355285644531, 746.8077392578125], [434.3258972167969, 742.0255737304688], [429.3837890625, 763.14404296875], [483.45587158203125, 741.0132446289062], [481.6793212890625, 761.772705078125]]]"
66,1,253,657,499,822,"[[[271.5130920410156, 691.9690551757812], [271.2110900878906, 686.1815185546875], [270.1913146972656, 689.9158325195312], [276.3797607421875, 685.61376953125], [0.0, 0.0], [297.5128173828125, 702.5000610351562], [292.0623474121094, 723.4935302734375], [311.08050537109375, 736.5383911132812], [293.593017578125, 771.0794677734375], [304.936279296875, 767.1181640625], [273.7679443359375, 803.0802001953125], [373.0095520019531, 728.1865234375], [370.27880859375, 744.0891723632812], [430.57891845703125, 743.1600952148438], [427.77508544921875, 757.3567504882812], [484.1920471191406, 739.7042236328125], [482.4589538574219, 753.205810546875]]]"
66,3,148,604,526,793,"[[[271.5130920410156, 691.9690551757812], [271.2110900878906, 686.1815185546875], [270.1913146972656, 689.9158325195312], [276.3797607421875, 685.61376953125], [0.0, 0.0], [297.5128173828125, 702.5000610351562], [292.0623474121094, 723.4935302734375], [311.08050537109375, 736.5383911132812], [293.593017578125, 771.0794677734375], [304.936279296875, 767.1181640625], [273.7679443359375, 803.0802001953125], [373.0095520019531, 728.1865234375], [370.27880859375, 744.0891723632812], [430.57891845703125, 743.1600952148438], [427.77508544921875, 757.3567504882812], [484.1920471191406, 739.7042236328125], [482.4589538574219, 753.205810546875]]]"
67,1,255,658,502,822,"[[[275.30169677734375, 690.9191284179688], [275.5814208984375, 685.8341064453125], [273.2943420410156, 690.0646362304688], [279.4360046386719, 683.7191162109375], [274.1081848144531, 694.8974609375], [297.3060302734375, 687.876220703125], [278.2774658203125, 729.8582763671875], [340.0267639160156, 683.8858032226562], [289.5809020996094, 775.2883911132812], [363.5238952636719, 692.9063720703125], [270.79217529296875, 805.0864868164062], [369.1482849121094, 722.6651000976562], [360.8193664550781, 748.993896484375], [431.3409118652344, 738.6664428710938], [422.1192932128906, 765.22900390625], [482.993896484375, 734.1516723632812], [495.725830078125, 762.8860473632812]]]"
67,3,146,603,527,793,"[[[275.30169677734375, 690.9191284179688], [275.5814208984375, 685.8341064453125], [273.2943420410156, 690.0646362304688], [279.4360046386719, 683.7191162109375], [274.1081848144531, 694.8974609375], [297.3060302734375, 687.876220703125], [278.2774658203125, 729.8582763671875], [340.0267639160156, 683.8858032226562], [289.5809020996094, 775.2883911132812], [363.5238952636719, 692.9063720703125], [270.79217529296875, 805.0864868164062], [369.1482849121094, 722.6651000976562], [360.8193664550781, 748.993896484375], [431.3409118652344, 738.6664428710938], [422.1192932128906, 765.22900390625], [482.993896484375, 734.1516723632812], [495.725830078125, 762.8860473632812]]]"
68,1,255,657,506,822,"[[[273.4131774902344, 696.6934814453125], [272.53765869140625, 691.5125732421875], [273.09814453125, 693.810546875], [276.5355224609375, 689.6819458007812], [0.0, 0.0], [297.0087890625, 706.669921875], [294.85772705078125, 717.0639038085938], [307.60552978515625, 751.5211181640625], [300.07940673828125, 761.55517578125], [296.2840881347656, 785.9974365234375], [282.5450134277344, 797.0062866210938], [372.6978454589844, 728.9779663085938], [371.3443298339844, 740.6638793945312], [430.51800537109375, 743.9218139648438], [427.431396484375, 753.8828125], [483.25830078125, 740.4546508789062], [478.6595458984375, 751.5111694335938]]]"
